ticker,as_of,price,category,gross_margin,fcf_margin,roa,roe,roic,gross_margin_yoy,revenue_growth_yoy,fcf_yield,pe_ttm,ps_ttm,p_fcf,ev_ebit,debt_to_equity,net_debt_to_market_cap,revenue_ttm,net_income_ttm,fcf_ttm,market_cap,score_quality,score_value,score_greenblatt,score_armata_v1,fwd_3m,fwd_6m,fwd_12m
PLTR,2023-10-01,16.0,growth,,,,,,,,,,,,,,,,,,,,,,,-0.0012500286102294922,0.434999942779541,1.5006248950958252
ORCL,2023-10-01,101.24542236328125,enterprise,,,,,,,,,,,,,,,,,,,,,,,-0.0007579251328516667,0.19860833551864143,0.6211476032445042
TSLA,2024-01-01,248.4199981689453,growth,,,,,,,,,,,,,,,,,,,,,,,-0.32924077726829837,-0.0690765791344995,0.5874727810092262
COIN,2024-01-01,153.97999572753906,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,0.5644888984329268,0.4526561818560726,0.7576958137821215
HOOD,2024-01-01,11.890000343322754,fintech,,,,,,,,,,,,,,,,,,,,,,,0.5475188466973795,0.9074852523374846,2.477712134578922
MSTR,2024-01-01,68.51499938964844,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,1.3043566665976276,0.9268627069757933,3.9832882685154933
MARA,2024-01-01,22.93000030517578,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,-0.1395551993175136,-0.0353248781143517,-0.16833844565977962
GOOG,2024-01-01,138.42356872558594,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.11686705298781597,0.33865238669549913,0.41456571609793813
META,2024-01-01,343.5936584472656,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.4378056532636425,0.4743336302545982,0.7911297902979133
NVDA,2024-01-01,48.13856887817383,growth,,,,,,,,,,,,,,,,,,,,,,,0.8571707623844453,1.5470403638508414,1.9102253963532028
AAPL,2024-01-01,183.73133850097656,mega_tech,,,,,,,,,,,,,,,,,,,,,,,-0.08933747041466678,0.18966902878718628,0.3111212283812903
MSFT,2024-01-01,364.58941650390625,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.13845656258302386,0.2429134971464484,0.14737898625463774
AMZN,2024-01-01,149.92999267578125,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.2051624842811972,0.3339559112264716,0.48142474128346846
PYPL,2024-01-01,61.133155822753906,fintech,,,,,,,,,,,,,,,,,,,,,,,0.052066400885078856,-0.040514136988797356,0.4313374338328022
SHOP,2024-01-01,73.83000183105469,growth,,,,,,,,,,,,,,,,,,,,,,,0.05810647174768002,-0.10524182689634831,0.4462954914133921
PLTR,2024-01-01,15.979999542236328,growth,,,,,,,,,,,,,,,,,,,,,,,0.43679597886017896,0.7040050264247764,3.9993743227897616
ORCL,2024-01-01,101.16868591308594,enterprise,,,,,,,,,,,,,,,,,,,,,,,0.19951747996400093,0.38669383732685825,0.5761238250904084
TSLA,2024-04-01,166.6300048828125,growth,,,,,,,,,,,,,,,,,,,,,,,0.3878652567373828,0.5484605500379844,0.611114346686124
COIN,2024-04-01,240.89999389648438,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,-0.07148194959316867,-0.2905354587283633,-0.3335408587816455
HOOD,2024-04-01,18.399999618530273,fintech,,,,,,,,,,,,,,,,,,,,,,,0.23260873779232072,0.2440217317502753,0.8755434259237087
MSTR,2024-04-01,157.88299560546875,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,-0.16381750494345226,0.03044664067528613,0.9382707291568007
MARA,2024-04-01,19.729999542236328,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,0.12113539546114827,-0.2361885431084969,-0.3998986098686008
GOOG,2024-04-01,154.60072326660156,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.1985780967523112,0.08316948635464994,0.024139074230108415
META,2024-04-01,494.0209045410156,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.025405364701440503,0.1612940808225709,0.1824956108128224
NVDA,2024-04-01,89.40154266357422,growth,,,,,,,,,,,,,,,,,,,,,,,0.3714626653828341,0.30818339143605855,0.23179142858288837
AAPL,2024-04-01,167.31724548339844,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.3063774890671056,0.3431596007880493,0.3281444206329729
MSFT,2024-04-01,415.0692138671875,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.09175311381790796,0.0018233969473393508,-0.08620939890543244
AMZN,2024-04-01,180.69000244140625,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.10686810170836947,0.024572485369499297,0.06353420539280674
PYPL,2024-04-01,64.3161392211914,fintech,,,,,,,,,,,,,,,,,,,,,,,-0.08799875919998057,0.19811317733179368,0.022270343752613497
SHOP,2024-04-01,78.12000274658203,growth,,,,,,,,,,,,,,,,,,,,,,,-0.1543779411671352,0.004224195981285872,0.2498719400508529
PLTR,2024-04-01,22.959999084472656,growth,,,,,,,,,,,,,,,,,,,,,,,0.18597563710929665,0.742595815197183,2.2234322773245148
ORCL,2024-04-01,121.35360717773438,enterprise,,,,,,,,,,,,,,,,,,,,,,,0.15604304271453784,0.3525248867412798,0.15387657282821765
TSLA,2024-07-01,231.25999450683594,growth,,,,,,,,,,,,,,,,,,,,,,,0.11571389406932164,0.7052667764372251,0.3003113318252253
COIN,2024-07-01,223.67999267578125,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,-0.2359173405828956,0.2099874944505431,0.5906652335628972
HOOD,2024-07-01,22.68000030517578,fintech,,,,,,,,,,,,,,,,,,,,,,,0.009259218767502908,0.8231921480479278,3.1622575068632592
MSTR,2024-07-01,132.0189971923828,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,0.23232266492926423,1.5862186498677704,1.8276232643168968
MARA,2024-07-01,22.1200008392334,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,-0.3187161336768515,-0.13788431413616897,-0.29023511692555415
GOOG,2024-07-01,185.30104064941406,mega_tech,,,,,,,,,,,,,,,,,,,,,,,-0.09628793543814507,0.05670876932422564,-0.04742879319796156
META,2024-07-01,506.5716857910156,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.132521947708647,0.21487413265382038,0.41645273749120526
NVDA,2024-07-01,122.61087799072266,growth,,,,,,,,,,,,,,,,,,,,,,,-0.046139990204627,0.14259099999234648,0.2500892143061728
AAPL,2024-07-01,218.57948303222656,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.02815580644091642,0.10208906566048803,-0.052109048452598894
MSFT,2024-07-01,453.1531066894531,mega_tech,,,,,,,,,,,,,,,,,,,,,,,-0.08237184371847628,-0.07686336266453297,0.0795647710698979
AMZN,2024-07-01,200.0,mega_tech,,,,,,,,,,,,,,,,,,,,,,,-0.07434997558593748,0.11055000305175788,0.10230003356933604
PYPL,2024-07-01,58.65639877319336,fintech,,,,,,,,,,,,,,,,,,,,,,,0.31371880183056877,0.49177542787422013,0.27675077617206556
SHOP,2024-07-01,66.05999755859375,growth,,,,,,,,,,,,,,,,,,,,,,,0.1875567642681002,0.6164093661157857,0.7055707286245285
PLTR,2024-07-01,27.229999542236328,growth,,,,,,,,,,,,,,,,,,,,,,,0.46933525501805007,1.9338964646595542,3.9342637851295725
ORCL,2024-07-01,140.2899932861328,enterprise,,,,,,,,,,,,,,,,,,,,,,,0.16996066475637228,0.13660548757375013,0.5452635918140492
TSLA,2024-10-01,258.0199890136719,growth,,,,,,,,,,,,,,,,,,,,,,,0.5284086587983936,0.0404619908764241,0.6785133508200492
COIN,2024-10-01,170.91000366210938,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,0.5835819325799201,-0.060616701119692085,1.2235093374930517
HOOD,2024-10-01,22.889999389648438,fintech,,,,,,,,,,,,,,,,,,,,,,,0.8064656870554936,0.5076452268120062,5.494976065232159
MSTR,2024-10-01,162.69000244140625,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,1.0986538051024324,0.8810005803760852,1.018562843250061
MARA,2024-10-01,15.069999694824219,crypto_proxy,,,,,,,,,,,,,,,,,,,,,,,0.26542800802934297,-0.2143330861078696,0.3437292906485492
GOOG,2024-10-01,167.4587860107422,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.16929806601237285,-0.05449785363064952,0.4737655995733412
META,2024-10-01,573.7035522460938,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.07271575187729562,0.018256813963293483,0.24086630021685052
NVDA,2024-10-01,116.95361328125,growth,,,,,,,,,,,,,,,,,,,,,,,0.1978602606869544,-0.058395453843295586,0.581992027838895
AAPL,2024-10-01,224.7337646484375,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.07190861419681172,-0.011178999239008447,0.1390904982512402
MSFT,2024-10-01,415.8260498046875,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.00600295557218411,-0.08787256927819509,0.25487597487939784
AMZN,2024-10-01,185.1300048828125,mega_tech,,,,,,,,,,,,,,,,,,,,,,,0.19975149760811295,0.03802729487631762,0.19796895657018898
PYPL,2024-10-01,77.05801391601562,fintech,,,,,,,,,,,,,,,,,,,,,,,0.13553633075475724,-0.14676646322410325,-0.036917478832983464
SHOP,2024-10-01,78.44999694824219,growth,,,,,,,,,,,,,,,,,,,,,,,0.3611217709765566,0.2446144447152363,1.0558318043747308
PLTR,2024-10-01,40.0099983215332,growth,,,,,,,,,,,,,,,,,,,,,,,0.9967508808080103,0.8497876841049157,3.3256689473809162
ORCL,2024-10-01,164.13377380371094,enterprise,,,,,,,,,,,,,,,,,,,,,,,-0.028509656937541372,-0.14687220609424612,0.7181992458447413
TSLA,2025-01-01,394.3599853515625,growth,,,,,,,,,,,,,,,,,,,,,,,-0.3192514417613834,-0.2374733679254949,0.09788012865733475
COIN,2025-01-01,270.6499938964844,crypto_proxy,,,,,,,,,,,,,0.4567685286978237,-0.06721463922829793,,,,68647664451.9043,,,,,-0.40679842352716455,0.31461295332248085,-0.12606686084108099
HOOD,2025-01-01,41.349998474121094,fintech,,,,,,,,,,,,,,,,,,,,,,,-0.16541718029007202,1.2829505443623939,1.7862153164667434
MSTR,2025-01-01,341.42999267578125,crypto_proxy,,,,,,,,,,,,,0.39759102366738225,0.0859186334653154,,,,83916150772.00452,,,,,-0.10371087608502627,0.09334269338034096,-0.5373282821971941
MARA,2025-01-01,19.06999969482422,crypto_proxy,,,,,,,,,,,,,0.5990920876631405,0.3208486792999043,,,,6488728594.871361,,,,,-0.37912950487349084,-0.17671735393229882,-0.4593602210484077
GOOG,2025-01-01,195.80923461914062,mega_tech,,,,,,,,,,,,,,,,,,,,,,,-0.1913933890323002,-0.09854897162326381,0.6052795102206467
META,2025-01-01,615.4208374023438,mega_tech,,,,,,,,,,,,,,,,,,,,,,,-0.050767351759957724,0.16592550571230635,0.07252603501617316
NVDA,2025-01-01,140.09408569335938,growth,,,,,,,,,,,,,,,,,,,,,,,-0.21392788703357712,0.0940828470682391,0.33645808622527373
AAPL,2025-01-01,240.89405822753906,mega_tech,,,,,,,,,,,,,1.4499985020521886,0.01835731311661948,,,,3622534494974.3955,,,,,-0.07751370997058193,-0.1399143852504109,0.0880912443618207
MSFT,2025-01-01,418.3222351074219,mega_tech,,,,,,,,,,,,,,,,,,,,,,,-0.09331535690865411,0.1694528495650911,0.14127406706200496
AMZN,2025-01-01,222.11000061035156,mega_tech,,,,,,,,,,,,,,,,,,,,,,,-0.13479808364833656,-0.0074287240194058635,0.08473275410253
PYPL,2025-01-01,87.5021743774414,fintech,,,,,,,,,,,,,0.4838614879757065,0.027642707277738043,,,,116377891921.99707,,,,,-0.24860745212019963,-0.14414009487243318,-0.31853735498516234
SHOP,2025-01-01,106.77999877929688,growth,,,,,,,,,,,,,0.09742169925592663,-0.0026259579853295445,,,,138235265768.90198,,,,,-0.0855965489242968,0.055160137263369435,0.5775426004303557
PLTR,2025-01-01,79.88999938964844,growth,,,,,,,,,,,,,0.047812482823750446,-0.009950983986588943,,,,186846346301.6127,,,,,-0.07360116783503012,0.6818125126655208,1.101139089908438
ORCL,2025-01-01,159.45437622070312,enterprise,,,,,,,,,,,,,,,,,,,,,,,-0.12183605323711899,0.3595426106138544,0.20765976886894366
TSLA,2025-04-01,268.4599914550781,growth,,,,,,,,,,,,,0.17585361606365452,-0.0037295770986135353,,,,864441172485.3516,,,,,0.12012963207367333,0.6132385089878851,0.29125383643800773
COIN,2025-04-01,160.5500030517578,crypto_proxy,,,,,,,,,,,,,0.4128812484238038,-0.09123136938763939,,,,40874416607.24686,,,,,1.216131927934418,1.3669883636885496,0.06795392995783511
HOOD,2025-04-01,34.5099983215332,fintech,,,,,,,,,,,,,1.1439708286181316,0.15337406056718678,,,,30526674345.620594,,,,,1.7354391804469067,3.3080268154107584,0.9965228883505153
MSTR,2025-04-01,306.0199890136719,crypto_proxy,,,,,,,,,,,,,0.24442036807964795,0.09985894361378556,,,,81455638379.86655,,,,,0.21985491534767365,0.07313249358300133,-0.5957126800132793
MARA,2025-04-01,11.84000015258789,crypto_proxy,,,,,,,,,,,,,0.7078628849845908,0.5952224004465332,,,,4099948184.3580437,,,,,0.32601348031516353,0.7103040320125267,-0.2432432497740662
GOOG,2025-04-01,158.3326416015625,mega_tech,,,,,,,,,,,,,0.06538128462899727,-0.000358528488345232,,,,1924533258666.9922,,,,,0.11482025517689598,0.5587120613448404,0.9195662347414655
META,2025-04-01,584.1775512695312,mega_tech,,,,,,,,,,,,,0.2676283177231677,0.014091378224511779,,,,1473879961853.0273,,,,,0.22828213702302702,0.21861821418813698,-0.015624639215811253
NVDA,2025-04-01,110.12405395507812,growth,,,,,,,,,,,,,0.12583357494926065,0.0005167859978066741,,,,2695506468658.4473,,,,,0.3918352133616181,0.6801023681289828,0.6172670702457639
AAPL,2025-04-01,222.22146606445312,mega_tech,,,,,,,,,,,,,1.4699383196598599,0.021092605131144155,,,,3319836481298.676,,,,,-0.06764401374229534,0.15196835157687993,0.14075388165459612
MSFT,2025-04-01,379.2863464355469,mega_tech,,,,,,,,,,,,,0.18815996719386377,0.01125652943059041,,,,2819607961379.911,,,,,0.2898121286998263,0.37576826725445756,-0.01844605785674891
AMZN,2025-04-01,192.1699981689453,mega_tech,,,,,,,,,,,,,0.435630519147211,0.03134861413050184,,,,2138467739624.0234,,,,,0.14721345066596125,0.1540823275874732,0.11240051157478859
PYPL,2025-04-01,65.74848175048828,fintech,,,,,,,,,,,,,0.5636911227411869,0.045206893985391274,,,,87774223136.90186,,,,,0.139031665329316,0.12874433511627403,-0.3175507975657318
SHOP,2025-04-01,97.63999938964844,growth,,,,,,,,,,,,,0.10297710614424034,-0.001350212050143082,,,,126646773728.52592,,,,,0.1539328028804794,0.6517820543574828,0.19889387843445827
PLTR,2025-04-01,74.01000213623047,growth,,,,,,,,,,,,,0.04509384411028077,-0.004288099392737799,,,,174638675882.43436,,,,,0.815430303096528,1.3384678060898874,1.005945175364221
ORCL,2025-04-01,140.02708435058594,enterprise,,,,,,,,,,,,,5.754692169754931,0.20094476527421007,,,,392495917434.6924,,,,,0.5481649134258455,1.0139998463519206,0.018886509099289794
TSLA,2025-07-01,300.7099914550781,growth,,,,,,,,,,,,,0.16987867656569314,-0.0025301988660996247,,,,969489012451.1719,,,,,0.4402248300505447,0.43979250360145183,0.299657538590971
COIN,2025-07-01,355.79998779296875,crypto_proxy,,,,,,,,,,,,,0.3645767232754265,-0.034304166660521704,,,,91238858269.71436,,,,,0.06807195630033624,-0.33521639433858597,-0.46247890230034616
HOOD,2025-07-01,94.4000015258789,fintech,,,,,,,,,,,,,1.5659068384539148,0.10111185044324304,,,,83847738547.31244,,,,,0.5748940229433024,0.2204448858286181,-0.21970336364966947
MSTR,2025-07-01,373.29998779296875,crypto_proxy,,,,,,,,,,,,,0.16306711614518404,0.07783762288783296,,,,104881838590.6297,,,,,-0.1202785838862277,-0.576828271132136,-0.525395113950008
MARA,2025-07-01,15.699999809265137,crypto_proxy,,,,,,,,,,,,,0.5520662702411882,0.45895259963553786,,,,5525265576.475109,,,,,0.2898089328669764,-0.3433120672057336,-0.2700636829699824
CRCL,2025-07-01,188.77000427246094,crypto_proxy,,,,,,,,,,,,,0.0869484159773514,-0.02068799793419096,,,,44082516002.80646,,,,,-0.22773748222792056,-0.5578216913094582,-0.4718440711356857
GOOG,2025-07-01,176.51243591308594,mega_tech,,,,,,,,,,,,,0.06220172161051042,0.0007198667462575015,,,,2136506524291.9922,,,,,0.39817343119363136,0.7807728425484306,1.1710651673823098
META,2025-07-01,717.5348510742188,mega_tech,,,,,,,,,,,,,0.25406264417901264,0.020802432893522776,,,,1805317685302.7344,,,,,-0.00786783634117838,-0.08010757997705187,-0.15161612818410475
NVDA,2025-07-01,153.2745361328125,growth,,,,,,,,,,,,,0.1226697517980034,-0.0013239730493146435,,,,3737991496550.369,,,,,0.20711299153807872,0.22153280238924844,0.2947355898456945
AAPL,2025-07-01,207.18951416015625,mega_tech,,,,,,,,,,,,,1.5448579674920249,0.021255900761261177,,,,3078157013192.505,,,,,0.2355456162196765,0.2650964342411595,0.35262636787385104
MSFT,2025-07-01,489.2081298828125,mega_tech,,,,,,,,,,,,,0.17639506345366093,0.008344032028725364,,,,3636850852864.675,,,,,0.06664237111902338,-0.024095697841572283,-0.15333580530757485
AMZN,2025-07-01,220.4600067138672,mega_tech,,,,,,,,,,,,,0.4012852969814995,0.030929024620058674,,,,2463640575027.466,,,,,0.0059874445488106165,0.09285124439137782,0.21754515673273112
PYPL,2025-07-01,74.88960266113281,fintech,,,,,,,,,,,,,0.5591802386020494,0.04598697370480497,,,,100202288360.5957,,,,,-0.009031645498694507,-0.20376846615654354,-0.3264752804879415
SHOP,2025-07-01,112.66999816894531,growth,,,,,,,,,,,,,0.09394589244473771,-0.0027527357958273568,,,,146399810912.0658,,,,,0.4314369521641628,0.4950741074447913,0.1331321580169722
PLTR,2025-07-01,134.36000061035156,growth,,,,,,,,,,,,,0.040110637705031676,-0.0021706164129570815,,,,318681364367.6605,,,,,0.2881066279995599,0.2493301566524333,0.07226858194222952
ORCL,2025-07-01,216.78501892089844,enterprise,,,,,,,,,,,,,5.090411226834874,0.1533535179005543,,,,608515548110.9619,,,,,0.3008949039513211,-0.11171613199849117,-0.20737141945333015
TSLA,2025-10-01,433.0899963378906,growth,,,,,,,,,,,,,0.17241465549581092,-0.0031265821596594278,,,,1439591147827.1484,,,,,-0.00030017983308727736,-0.19958900730176876,-0.0976009359973612
COIN,2025-10-01,380.0199890136719,crypto_proxy,0.7447132908132906,,0.10265057979768474,0.20084821881039672,0.17049065478485445,,,,31.733238882287726,13.31168858440716,,25.277111362889563,0.46005947367396227,-0.01277491641295977,7671833000.0,3218236000.0,,102125051767.57812,83.47470313506612,79.12296509229641,41.60226997952514,85.47424109522198,-0.37758537546090165,-0.5488131896459304,-0.4967369992921097
HOOD,2025-10-01,148.6699981689453,fintech,,,,,,,,,,,,,1.828644799813237,0.08483962416450531,,,,133605023733.02908,,,,,-0.22506221494971335,-0.5365574603183727,-0.5045402262102421
MSTR,2025-10-01,328.3999938964844,crypto_proxy,0.7012203595386384,-79.07459226600301,0.10754949011966171,0.13623696096883656,0.1654864906017058,,,-0.39831630191439726,11.908332789743941,198.52210890177687,,9.33249671791517,0.14147423661298145,0.08662725933740476,474942000.0,7917690000.0,-37555845000.0,94286487446.02771,48.47077344098184,50.0,63.298569102729886,55.77029634699473,-0.5189707546995352,-0.6232643010958729,-0.46050547666943187
MARA,2025-10-01,20.25,crypto_proxy,0.5697458476260726,-1.4395113868662375,0.10124110478569821,0.17965056948597377,0.13805732382753946,,,-0.1725859803077656,8.27310666932485,8.34083616930654,,8.62766531819334,0.706133140609685,0.36731455562826304,919173000.0,926698000.0,-1323160000.0,7666671404.25,51.61372147766778,50.0,61.64495776125134,46.11427851370337,-0.4908641768090519,-0.5575308623137297,-0.43407407219027294
CRCL,2025-10-01,145.77999877929688,crypto_proxy,0.052796755255564674,0.1439851196856094,-0.002602401364670805,-0.06609046370986414,-0.07291462434396129,,,0.009959788477447088,,14.456644336538757,100.4037387203952,,0.04931407349977972,-0.034411748930946146,2411777000.0,-199815000.0,347260000.0,34866202308.04443,18.931499701487972,21.16455051457506,,35.8151150051165,-0.4274248736476377,-0.3808478330907432,-0.3160927576959124
GOOG,2025-10-01,246.7949981689453,mega_tech,,,,,,,,,,,,,0.058350802730654204,-0.00017312280567902342,,,,2980543192886.3525,,,,,0.2736423127624241,0.23150791114382208,0.552786742291945
META,2025-10-01,711.889404296875,mega_tech,,,,,,,,,,,,,0.2631063658755269,0.022773003144063456,,,,1794800612876.344,,,,,-0.07281262142481615,-0.19222004945987503,-0.1448882488728176
NVDA,2025-10-01,185.01968383789062,growth,,,,,,,,,,,,,0.10584134783433702,-0.00023109329198577443,,,,4504674242401.123,,,,,0.011945700984293373,-0.03739968413543415,0.07258856372340827
AAPL,2025-10-01,255.99209594726562,mega_tech,0.4690516410716045,0.23732882225869315,0.3117962593356549,1.5191298333175105,0.7717965079180927,,,0.026116138620561776,33.76339426277923,9.08743921552933,38.290499775976805,28.895609104651644,1.3380304612588665,0.016585322655314996,416161000000.0,112010000000.0,98767000000.0,3781837791373.9014,85.76162697716616,60.069419151506956,61.53577805285555,80.23822632782256,0.023917221374551767,-0.009735050365691778,0.09476036345173533
MSFT,2025-10-01,521.8101196289062,mega_tech,,,,,,,,,,,,,0.16678601725258624,0.008174729803709212,,,,3878660305764.874,,,,,-0.08506887727083401,-0.2865412253605163,-0.2062342378128269
AMZN,2025-10-01,221.77999877929688,mega_tech,,,,,,,,,,,,,0.3663626697977172,0.027571069042693106,,,,2484379546325.6836,,,,,0.08634680314675891,-0.036116848006690794,0.21029856120998103
PYPL,2025-10-01,74.21322631835938,fintech,0.4675917473069198,0.16934453167792587,0.06161576922594955,0.24343994454896525,0.20658321153968354,,,0.05591844404358022,20.23997081409801,3.0284199529219133,17.88318715056962,15.656865040436777,0.5582730963461728,0.022920030703217697,32862000000.0,4917000000.0,5565000000.0,99519936492.91992,71.84226109781677,89.96601835149175,55.720450732824375,81.99413482622721,-0.19651164416430666,-0.39539080622365397,-0.3203368034380848
SHOP,2025-10-01,161.27999877929688,growth,0.487471952131638,0.17791697830964848,0.1184254272225547,0.14235472783950123,0.1233670923234992,,,0.009067491784271086,117.83863362048409,19.621410478504316,110.284081176081,124.07591105180379,0.08912157301574615,-0.006189528022999548,10696000000.0,1781000000.0,1903000000.0,209870606478.08215,62.667520246107635,18.21866813868858,23.24770944273547,56.79936056466039,0.0444568342213163,-0.27418155726312876,-0.20839534266332094
PLTR,2025-10-01,173.07000732421875,growth,0.8080819513967973,0.46039885908264105,0.13499770765446217,0.16620486257629782,0.12447660694358965,,,0.004348788385830675,376.5683582308318,105.86830589014713,229.94910565393883,483.83789978376547,0.03572377454249379,-0.003346902661951438,3896163000.0,1095366000.0,1793789000.0,412480176281.8733,85.13387361958864,7.538655488755512,21.43503712834597,64.82853345642097,-0.030103463878100367,-0.1421967964920039,-0.1675622509547433
ORCL,2025-10-01,282.0145263671875,enterprise,,,,,,,,,,,,,4.364039082553615,0.11852672552126253,,,,801203269409.1797,,,,,-0.3171747653838546,-0.4940980204418285,-0.39070513833273524
TSLA,2026-01-01,432.9599914550781,growth,0.18026511436616155,0.06559313275754795,0.02753145726601164,0.04619111971462313,0.05798298504997109,,,0.0038299716052303872,428.05295939588774,17.12627129349234,261.09854147073924,288.8602079679484,0.17920060386914546,-0.0011046574051098578,94827000000.0,3794000000.0,6220000000.0,1624032927947.998,22.435201072805764,7.733714545798485,10.817791560856232,33.537714900142426,-0.19934866791854333,-0.09732997265922116,-0.09732997265922116
COIN,2026-01-01,236.52999877929688,crypto_proxy,0.7463949897825262,,0.04247553706828753,0.08519719181794595,0.07105026816705082,,,,50.26572369952541,8.821665744559919,,37.26163328708185,0.5294009527982653,-0.054521308861076145,7181325000.0,1260327000.0,,63351248753.05176,64.19953196965767,53.6745124560435,20.787463437182385,68.20211972164188,-0.2751024918667745,-0.19143448616658165,-0.19143448616658165
HOOD,2026-01-01,115.20999908447266,fintech,0.8269617706237424,0.35412474849094566,0.049374623069460104,0.20601750547045952,0.10083790811904074,,,0.015253936465711528,55.14713108100328,23.215302442550676,65.55684837470277,53.10747269605022,1.2719912472647703,0.07092502655932159,4473000000.0,1883000000.0,1584000000.0,103842047825.52917,89.55750060782884,34.1629045450388,23.08289862914719,72.1906206050532,-0.40196161727801927,-0.3606457404092034,-0.3606457404092034
MSTR,2026-01-01,157.97000122070312,crypto_proxy,0.686909748487636,-47.31344228081461,-0.062428365550105044,-0.07539043768846375,-0.09212304296230948,,,-0.458035517790707,,103.2964485134837,,,0.16135992238069524,0.12039035486356513,477233000.0,-3848152000.0,-22579536000.0,49296474013.43536,33.333333333333336,0.0,,31.851052472124064,-0.21681331730920617,0.12154204469124164,0.12154204469124164
MARA,2026-01-01,10.3100004196167,crypto_proxy,0.802621120436383,-1.3337066871864296,-0.17994019129399214,-0.377681955918104,-0.18545362679292457,,,-0.30923017058537283,,4.312990173829812,,,1.0500135379581303,0.7919214548082358,907093000.0,-1311206000.0,-1209796000.0,3912283195.7498055,33.333333333333336,0.0,,16.666666666666668,-0.13094086581229414,0.11154215050682104,0.11154215050682104
CRCL,2026-01-01,83.47000122070312,crypto_proxy,0.08669240476188743,0.17691748688034334,-0.0008830538438104802,-0.020877492658426162,-0.030202771832967535,,,0.02357390935820945,,7.504800506019298,42.41977793351263,,0.011059592524254902,-0.07224688208355431,2746642000.0,-69508000.0,485929000.0,20613000271.453857,24.473743251254117,50.094557386195085,,47.26523884148558,0.08134660136848315,0.194441062539646,0.194441062539646
GOOG,2026-01-01,314.32855224609375,mega_tech,0.596521670055134,0.18187505119936848,0.22202959610671263,0.3182786895115167,0.36443076107884403,,,0.019282538095714608,28.74785155141697,9.432111597372588,51.86039280908991,23.76173236454031,0.054360468616425656,-0.0021407496638351023,402837000000.0,132170000000.0,73266000000.0,3799603539550.7812,86.68176513632618,55.37324474755193,64.02815788931144,79.95285599242867,-0.033081816767861594,0.21917019145200967,0.21917019145200967
META,2026-01-01,660.0548706054688,mega_tech,0.8199935312119025,0.22943796183415022,0.16517631502017643,0.2782966539773433,0.28922428106528525,,,0.027615138802621435,27.61752124229505,8.308412406472144,36.212021498333826,19.721966305001025,0.38618965858508675,0.028762051353468775,200965000000.0,60458000000.0,46109000000.0,1669700099266.6743,89.74829064572151,72.45477997038036,65.10567461186778,85.46009725983612,-0.1287845701896343,-0.07773577284751287,-0.07773577284751287
NVDA,2026-01-01,187.22987365722656,growth,0.7005001549625418,0.4131835718331534,0.6155707796559684,0.8343187801206086,0.9005858801341805,,,0.016991962561068732,45.87413132562039,24.316412559654655,58.85135377423428,39.047144419984306,0.0881519298216103,-0.000220848926256713,187142000000.0,99198000000.0,77324000000.0,4550622079238.892,100.0,41.14532522180667,58.536689130146314,82.343597566542,-0.04876287835575621,0.0599269928022117,0.0599269928022117
AAPL,2026-01-01,262.1147155761719,mega_tech,0.4732528803972297,0.28310189914535017,0.3105139244444327,1.3354915523301962,0.7894280326135009,,,0.03201106641140902,32.71048416116577,8.843875911751887,31.23919669366564,27.629791543557253,1.0262954983558226,0.011730434572868188,435617000000.0,117777000000.0,123324000000.0,3852542693049.6216,91.0809265937739,69.4775556795472,62.06427246502554,85.91451261783638,-0.03286620347596769,0.06918834901719939,0.06918834901719939
MSFT,2026-01-01,477.4203186035156,mega_tech,0.6858632915702252,0.2534334251095913,0.17925994510763532,0.3051154461144867,0.3326398829830406,,,0.021826620528238954,29.738544015056306,11.611207735146307,45.81561303575214,23.997300203935065,0.14737959705788295,0.009392168609726758,305453000000.0,119262000000.0,77412000000.0,3546678236323.645,94.82593612328793,58.701948641629286,63.89045144664538,84.64786590974367,-0.2202049346498417,-0.13243112790891443,-0.13243112790891443
